intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1369000,0.004888395327993829,0.3422408242112041,0.003795737205009088,0.003628109268993168,4.2972718720602066,3.0,3.6290950967804614,gtdb/gtdb_202_reps.stb,"GCF_003324185.1 Faecalibacterium prausnitzii strain=ATCC 27768, ASM332418v1",b7fbb7c245964c8787ceff9b2ee964a0,0.44075981970379907,1063000,51,52796000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8422809495726592,0.9739185662309675,0.9080997579018133,0.9739185662309675,False,4568,579398,1259058
1106000,0.003949280666735702,0.2647814910025707,0.0036779015250793605,0.0012763510497530693,1.5601941747572816,1.0,1.8412131820388533,gtdb/gtdb_202_reps.stb,"GCF_003437535.1 Bacteroides plebeius strain=TF10-3AC, ASM343753v1",0af939165079e9d7e74d2ed29256e457,0.28431876606683804,1030000,52,51766000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8365045788751792,0.9602422780694578,0.8983734284723185,0.9602422780694578,False,1607,581005,1259058
1093000,0.0039028605503997485,0.2309103416647558,0.0035957736269465203,0.0029426761912477424,3.6792452830188678,1.0,18.1980551637862,gtdb/gtdb_202_reps.stb,"GCF_000165065.1 Erysipelotrichaceae bacterium 3_1_53 strain=3_1_53, ASM16506v1",ac2418fc2cd013bc201fddfbdced136a,0.2506305893143774,1007000,53,50759000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8361855889347989,0.9563437025746696,0.8962646457547343,0.9563437025746696,False,3705,584710,1259058
1031000,0.0036814723032590493,0.19421487603305784,0.0035243580633527467,0.0010785841478311562,1.375886524822695,1.0,1.369647119260158,gtdb/gtdb_202_reps.stb,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",dec6823a28f0aea55b13c3be158528c4,0.2028728846910665,987000,54,49772000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8346118867044484,0.9498442264450264,0.8922280565747374,0.9498442264450264,False,1358,586068,1259058
956000,0.003413663939782397,0.28871473354231975,0.003288686703493292,0.0009967769554698831,1.3626492942453854,1.0,1.7972337097046212,gtdb/gtdb_202_reps.stb,"GCF_001280875.1 Sellimonas intestinalis strain=BR72, ASM128087v1",61ab0a53089d9927d1849dbe2fcc9041,0.29968652037617555,921000,55,48851000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.832580962563175,0.9618742467383369,0.8972276046507559,0.9618742467383369,False,1255,587323,1259058
931000,0.003324394485290179,0.29901315789473687,0.003245837365337028,0.00099995393381401,1.385038503850385,1.0,1.0336667851488088,gtdb/gtdb_202_reps.stb,"GCA_900543575.1 uncultured Lachnospiraceae bacterium, UMGS584",7e351fb2ea39640ff76e30af791510bd,0.30625,909000,56,47942000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.831869580853033,0.9625467004003827,0.8972081406267078,0.9625467004003827,False,1259,588582,1259058
894000,0.0031922756926416975,0.37557894736842107,0.00318513413628232,0.010237018469363604,14.449551569506726,14.0,12.738167367037496,gtdb/gtdb_202_reps.stb,"GCF_003436275.1 Collinsella sp. TM09-10AT strain=TM09-10AT, ASM343627v1",31f1b2b685e8ae263c563dfa43227570,0.37642105263157893,892000,57,47050000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8307820592857729,0.9689738604378199,0.8998779598617963,0.9689738604378199,False,12889,601471,1259058
893000,0.003188704914462009,0.41440598690364827,0.003163709467204188,0.001683798522387372,2.3927765237020315,1.0,20.576162372498022,gtdb/gtdb_202_reps.stb,"GCF_007164725.1 Dialister hominis strain=5BBH33, ASM716472v1",c5df505dd06ebc4c265f01d9e2dc2f2f,0.4176800748362956,886000,58,46164000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8307520660677536,0.9722303034691311,0.9014911847684424,0.9722303034691311,False,2120,603591,1259058
882000,0.003149426354485433,0.4465822784810127,0.003149426354485433,0.05265762180932094,75.16893424036282,67.0,41.41474630840236,gtdb/gtdb_202_reps.stb,"GCF_900113455.1 Lactobacillus ruminis DSM 20403 = NBRC 102161 strain=DSM 20403, IMG-taxon 2593339155 annotated assembly",c43c2ae365523e57e0748ae42bb4a0a0,0.4465822784810127,882000,59,45282000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.830419978358992,0.9743309527375693,0.9023754655482806,0.9743309527375693,False,66299,669890,1259058
1358000,0.004849116768017254,0.21219453181708203,0.0031315724635869895,0.0022906013861156514,3.2884834663626,1.0,7.97544790641124,gtdb/gtdb_202_reps.stb,"GCA_000285855.2 Ruminococcus sp. JC304, ASM28585v2",8b9ee0a99cd55cb9745bc8ab38febfb2,0.3285748850713767,877000,60,44405000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8420617808013617,0.9647339457320535,0.9033978632667077,0.9647339457320535,False,2884,672774,1259058
858000,0.003063727678172904,0.3707617789520035,0.003006595227297885,0.006581110639859324,9.84085510688836,9.0,4.784758385538877,gtdb/gtdb_202_reps.stb,"GCF_000311845.1 Enorma massiliensis phI, ASM31184v1",3cbe67e4ce8845b12629be7a8ba964f5,0.37780713342140027,842000,61,43563000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.829681288060086,0.9690887531243516,0.8993850205922188,0.9690887531243516,False,8286,681060,1259058
855000,0.003053015343633838,0.12068696330991413,0.0027602115328993647,0.0007886848739295569,1.2846054333764554,1.0,1.7262102470876186,gtdb/gtdb_202_reps.stb,"GCF_000233455.1 [Clostridium] citroniae WAL-17108 strain=WAL-17108, Clos_citr_WAL_17108_V1",77a5975adbf3dbbc2be7beba4b4c4989,0.13348946135831383,773000,62,42790000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.829587549258214,0.9371057707106756,0.8833466599844448,0.9371057707106756,False,993,682053,1259058
804000,0.0028709056564697145,0.2797752808988764,0.0026673713002274588,0.0011651568077086203,1.963855421686747,1.0,2.1094623614398484,gtdb/gtdb_202_reps.stb,"GCF_000765235.1 Oscillibacter sp. ER4 strain=ER4, ASM76523v1",07528870a6ba654094c0053823762c08,0.30112359550561796,747000,63,42043000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8279433272963196,0.962022690917973,0.8949830091071462,0.962022690917973,False,1467,683520,1259058
750000,0.002678083634766525,0.38335046248715315,0.00266380052204777,0.000820454657370828,1.3847184986595173,1.0,0.6796405283933142,gtdb/gtdb_202_reps.stb,"GCA_900552095.1 uncultured Blautia sp., UMGS1472",e46f1d333a81dcbe45c592454da5006c,0.3854059609455293,746000,64,41297000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8260885164352517,0.9697114640364971,0.8978999902358744,0.9697114640364971,False,1033,684553,1259058
984000,0.0035136457288136805,0.1556327327979162,0.0025602479548367976,0.0016901524790756263,2.96792189679219,1.0,8.113238162279032,gtdb/gtdb_202_reps.stb,"GCA_900552665.1 uncultured Roseburia sp., UMGS1533",7a8888a77307a6bb7c45a797025d3ad7,0.2135880182331235,717000,65,40580000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.833356644122866,0.9514225661442398,0.8923896051335529,0.9514225661442398,False,2128,686681,1259058
732000,0.002613809627532128,0.32601737540009146,0.002545964842118043,0.002717110728814717,4.798036465638148,4.0,3.5989162407684856,gtdb/gtdb_202_reps.stb,"GCF_000448565.1 Streptococcus sp. HSISM1 strain=HSISM1, HSISM1_1.0",0d76b300052bf4c4857988d3253fe610,0.3347050754458162,713000,66,39867000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8254414179366844,0.9653093787832532,0.8953753983599688,0.9653093787832532,False,3421,690102,1259058
2607000,0.00930901871444844,0.1520106053910738,0.002456695387625825,0.003815550991296668,6.982558139534884,5.0,7.138760752667727,gtdb/gtdb_202_reps.stb,"GCF_003480185.1 Ruminococcus sp. AM40-10AC strain=AM40-10AC, ASM348018v1",7de0938d4750bf27c325c94642bf1f91,0.5760053026955368,688000,67,39179000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.859964990037261,0.9823626047686405,0.9211637974029507,0.9823626047686405,False,4804,694906,1259058
686000,0.0024495538312664478,0.2454808387563268,0.002424558384008627,0.0007322935083213005,1.357879234167894,1.0,0.8717758576295889,gtdb/gtdb_202_reps.stb,"GCF_000392875.1 Enterococcus faecalis ATCC 19433 strain=ATCC 19433, Ente_faec_ATCC_19433_V1",7d960e9cbf125d40a1763c7d929965a3,0.2480115690527838,679000,68,38500000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8237150473664507,0.9560196894654147,0.8898673684159327,0.9560196894654147,False,922,695828,1259058
903000,0.003224412696258896,0.18851756640959727,0.002356713598594542,0.0009689783949587708,1.8484848484848484,1.0,3.5176715105067777,gtdb/gtdb_202_reps.stb,"GCA_902381825.1 Coprococcus catus, UHGG_MGYG-HGUT-01714",6d00b0a0ca344fdf96ce690671c5fa63,0.2579263067694944,660000,69,37840000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8310505465203745,0.9572293106491137,0.894139928584744,0.9572293106491137,False,1220,697048,1259058
643000,0.002296010369539834,0.24177071509648126,0.002281727256821079,0.0009665956612006754,1.9045383411580594,2.0,1.4379045127580898,gtdb/gtdb_202_reps.stb,"GCA_900542195.1 uncultured Sutterella sp., UMGS439",aeb76cd9141b83ffbf4f34e95475a251,0.24328414680287552,639000,70,37201000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8219967946708057,0.9554263610346038,0.8887115778527047,0.9554263610346038,False,1217,698265,1259058
760000,0.0027137914165634115,0.16143724696356276,0.0022781564786413903,0.0009959827108838512,1.9655172413793103,1.0,9.018897035077327,gtdb/gtdb_202_reps.stb,"GCF_000157915.1 Bacteroides coprophilus DSM 18228 = JCM 13818 strain=DSM 18228, ASM15791v1",3ddc51cb9e96785240fe5295db870e9c,0.19230769230769232,638000,71,36563000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8264415508726668,0.9482069144938485,0.8873242326832577,0.9482069144938485,False,1254,699519,1259058
1094000,0.003906431328579437,0.08831313553419697,0.0022638733659226355,0.0011381524917835398,2.2602523659305995,1.0,2.8351273233253584,gtdb/gtdb_202_reps.stb,"GCA_900557355.1 uncultured Bacteroides sp., UMGS2042",987057f8f58832de97baec421bf869c2,0.15238891210474997,634000,72,35929000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8362102566333992,0.9411170837018497,0.8886636701676245,0.9411170837018497,False,1433,700952,1259058
960000,0.0034279470525011516,0.1636982713462546,0.002231736362305437,0.0007465899108698726,1.504,1.0,1.5565294728979597,gtdb/gtdb_202_reps.stb,"GCF_003463065.1 Blautia sp. OF03-15BH strain=OF03-15BH, ASM346306v1",b8f06c753f81002527c220d71b808abd,0.25144054478784705,625000,73,35304000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8326931099461179,0.9564432433853578,0.8945681766657378,0.9564432433853578,False,940,701892,1259058
727000,0.0025959557366336847,0.21174438687392055,0.0021888870241491727,0.0007878906293435251,1.6182707993474714,1.0,2.048624002869797,gtdb/gtdb_202_reps.stb,"GCF_000153885.1 Eubacterium ventriosum ATCC 27560 strain=ATCC 27560, ASM15388v1",4a0ece28ef65cb859fa150764a143743,0.25112262521588946,613000,74,34691000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8252589347060022,0.9564042091831517,0.890831571944577,0.9564042091831517,False,992,702884,1259058
612000,0.002185316245969484,0.1440721649484536,0.001996065002445983,0.0005114935134044659,1.152057245080501,1.0,1.1843305621505895,gtdb/gtdb_202_reps.stb,"GCA_014337215.1 Lachnospiraceae bacterium NSJ-29 strain=NSJ-29, ASM1433721v1",d5aef74860ab7c1cca263aa607c62d70,0.1577319587628866,559000,75,34132000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8206876167584275,0.9421638610649685,0.881425738911698,0.9421638610649685,False,644,703528,1259058
557000,0.0019889234460866057,0.12377164248947121,0.0018889416570553221,0.000489254664995576,1.164461247637051,1.0,0.4696696169280723,gtdb/gtdb_202_reps.stb,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",b37a0141517537faad74a6d2ac4d5c41,0.1303228825456247,529000,76,33603000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8181984403960691,0.9363803251853547,0.877289382790712,0.9363803251853547,False,616,704144,1259058
2005000,0.007159410250275842,0.14772409941357162,0.0018889416570553221,0.0008379280382635272,1.994328922495274,2.0,1.34641088870522,gtdb/gtdb_202_reps.stb,"GCA_900755095.1 uncultured Bacteroides sp., ERS473029_19",300d2de3c2c21f7c37b9a66b2c49f0e7,0.5598994694219491,529000,77,33074000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8527122300495789,0.9814643244840731,0.917088277266826,0.9814643244840731,False,1055,705199,1259058
1228000,0.004384915604657723,0.1403789698425407,0.001878229322516256,0.0009673899057867072,2.3155893536121672,1.0,4.881020152848197,gtdb/gtdb_202_reps.stb,"GCF_009707925.1 Blautia luti DSM 14534 strain=DSM 14534, ASM970792v1",cb9cfd710212a550257ed974f220e156,0.3277288497464638,526000,78,32548000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8393328742644008,0.9646537148320204,0.9019932945482106,0.9646537148320204,False,1218,706417,1259058
569000,0.00203177278424287,0.08659861705630556,0.001878229322516256,0.0005130820025765295,1.2281368821292775,1.0,1.559116190940443,gtdb/gtdb_202_reps.stb,"GCF_000158075.1 [Clostridium] asparagiforme DSM 15981 strain=DSM 15981, ASM15807v1",ec53954aef537e3ba9e05a4612b3cb0b,0.09367797168258149,526000,79,32022000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8187612163897098,0.9264607297692796,0.8726109730794946,0.9264607297692796,False,646,707063,1259058
740000,0.002642375852969638,0.15752375114924916,0.0018353799843599916,0.0008331625707473365,2.0408560311284045,1.0,4.249546101499209,gtdb/gtdb_202_reps.stb,"GCF_003024715.1 Lachnoclostridium sp. SNUG30386 strain=SNUG30386, ASM302471v1",05fdfb341baa3ac1ba3aa5b66467573e,0.22678516702421084,514000,80,31508000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8257308969961373,0.9532644027071903,0.8894976498516638,0.9532644027071903,False,1049,708112,1259058
570000,0.002035343562422559,0.09172794117647058,0.001781818311664661,0.0008141007006825738,2.0541082164328657,1.0,4.916036308071491,gtdb/gtdb_202_reps.stb,"GCF_011927845.1 Butyricimonas paravirosa strain=DSM 105722, ASM1192784v1",5c4ff261a0e70d62e40310cd5591ac00,0.10477941176470588,499000,81,31009000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8188075946284403,0.9298138236035386,0.8743107091159894,0.9298138236035386,False,1025,709137,1259058
496000,0.0017711059771255949,0.22192273135669363,0.0017639644207662177,0.0005178474700927202,1.319838056680162,1.0,0.6127286601925233,gtdb/gtdb_202_reps.stb,"GCF_001061665.1 Rothia mucilaginosa strain=141_RMUC, ASM106166v1",61e7804a4c5416bc37c9d86f05d379aa,0.22282120395327942,494000,82,30515000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8151427967299021,0.9527223187414776,0.8839325577356898,0.9527223187414776,False,652,709789,1259058
628000,0.0022424486968445033,0.15861837692823608,0.0016889780789927549,0.0005853582599054213,1.558139534883721,1.0,2.58089056642016,gtdb/gtdb_202_reps.stb,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",202b4a96ab763ae8b9d9aa34459e999a,0.21059691482226695,473000,83,30042000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8213711338428894,0.9509898268295492,0.8861804803362193,0.9509898268295492,False,737,710526,1259058
709000,0.002531681729399288,0.114228954556742,0.0016425579626568017,0.002789386986143609,7.6347826086956525,1.0,68.85862396619582,gtdb/gtdb_202_reps.stb,"GCF_902363665.1 Lachnospiraceae bacterium, MGYG-HGUT-00137",58b90d0235337728c5561352b275e9fd,0.17606158430593494,460000,84,29582000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8245917843143625,0.9455110313980805,0.8850514078562215,0.9455110313980805,False,3512,714038,1259058
650000,0.002321005816797655,0.11174713787954206,0.0016032794026802262,0.0009229122089689276,2.5879732739420938,1.0,12.992954665820273,gtdb/gtdb_202_reps.stb,"GCF_003478935.1 Firmicutes bacterium AF25-13AC strain=AF25-13AC, ASM347893v1",af6c15168013456ae2d4dfef6c5b80a6,0.16177202588352413,449000,85,29133000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.822283950760694,0.9429328274627968,0.8826083891117454,0.9429328274627968,False,1162,715200,1259058
492000,0.0017568228644068403,0.11361310133060389,0.0015854255117817826,0.000439217256075574,1.2454954954954955,1.0,0.9957578839724157,gtdb/gtdb_202_reps.stb,"GCF_003112755.1 Lawsonibacter asaccharolyticus strain=3BBH22, ASM311275v1",7e6d64aeed16ed31733900b0e7434256,0.12589559877175024,444000,86,28689000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8149299089667176,0.9353369304497905,0.8751334197082541,0.9353369304497905,False,553,715753,1259058
1454000,0.005191911473267369,0.07478260869565218,0.0015354346172661408,0.0009602417045124212,2.811627906976744,1.0,5.825713223221788,gtdb/gtdb_202_reps.stb,"GCA_000210075.1 Bacteroides xylanisolvens XB1A strain=XB1A, ASM21007v1",c08f8e47dd318b08d89c36c36e6da9e1,0.2528695652173913,430000,87,28259000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8439192239624783,0.956618110896524,0.9002686674295012,0.956618110896524,False,1209,716962,1259058
545000,0.0019460741079303412,0.09219088937093275,0.0015175807263676973,0.00041300718473652524,1.223529411764706,1.0,1.6759648359938493,gtdb/gtdb_202_reps.stb,"GCF_012317185.1 [Clostridium] innocuum strain=ATCC 14501, ASM1231718v1",73636d352ef5bf1c92887ac5c9e713c2,0.11822125813449023,425000,88,27834000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8176238065311788,0.9334411749324696,0.8755324907318243,0.9334411749324696,False,520,717482,1259058
2207000,0.00788070744257296,0.07950598224623698,0.0014711606100317443,0.0016941237020057852,5.177184466019417,4.0,4.01516105360179,gtdb/gtdb_202_reps.stb,"GCF_000026325.1 Escherichia coli UMN026 strain=UMN026, ASM2632v2",0b8be056366571fe4fcf56e6bfd55f4c,0.4258973369355461,412000,89,27422000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8553567061753833,0.972841512647021,0.9140991094112021,0.972841512647021,False,2133,719615,1259058
454000,0.0016211332935786697,0.1117581808097615,0.001439023606414546,0.00035820430830033246,1.119106699751861,1.0,0.36701085646619,gtdb/gtdb_202_reps.stb,"GCF_014467075.1 Anaerostipes caccae strain=JCM 13470, ASM1446707v1",851f79ec11a0fc091dcc737b6dbe5cc2,0.12590127565169162,403000,90,27019000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8128195718438573,0.9353382909420482,0.8740789313929528,0.9353382909420482,False,451,720066,1259058
874000,0.0031208601290479234,0.10208757637474541,0.0014318820500551686,0.0007727999822089213,2.42643391521197,1.0,4.413219712485456,gtdb/gtdb_202_reps.stb,"GCF_013304385.1 Blautia glucerasea strain=MSK.21.93, ASM1330438v1",52370be796ec3a37d7125effffb04193,0.2225050916496945,401000,91,26618000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8301759328908149,0.9526786884786683,0.8914273106847417,0.9526786884786683,False,973,721039,1259058
587000,0.002096046791477267,0.13722730471498945,0.0013926034900785928,0.0006782848764711395,2.18974358974359,1.0,3.0784440685144387,gtdb/gtdb_202_reps.stb,"GCF_003477705.1 Dorea sp. AF36-15AT strain=AF36-15AT, ASM347770v1",b360934fe95900ffb5187fc82adb06fd,0.20654468684025334,390000,92,26228000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8195842044123932,0.9503939834584225,0.8849890939354079,0.9503939834584225,False,854,721893,1259058
2646000,0.0094482790634563,0.09608717186726103,0.0013854619337192154,0.0020777438370591346,6.742268041237113,5.0,6.229342522132717,gtdb/gtdb_202_reps.stb,"GCA_008661915.1 Blautia wexlerae, ASM866191v1",4bed1c2bda97b239cce191cab22ac9af,0.6552748885586924,388000,93,25840000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8603770100166465,0.9864570437897667,0.9234170269032066,0.9864570437897667,False,2616,724509,1259058
377000,0.0013461833737426396,0.04929208180388044,0.0013426125955629511,0.0003097553885523939,1.0372340425531914,1.0,0.20289607577404947,gtdb/gtdb_202_reps.stb,"GCF_003020075.1 Bradyrhizobium sp. MOS004 strain=MOS004, ASM302007v1",c550a2ed6ebc20ac8e134aaf123010d4,0.0494231777661248,376000,94,25464000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8079611130248521,0.907546175912469,0.8577536444686605,0.907546175912469,False,390,724899,1259058
811000,0.0028959011037275354,0.15854175498092413,0.0013354710392035737,0.0038814732919373054,13.066844919786096,13.0,9.402941978601989,gtdb/gtdb_202_reps.stb,"GCF_009876115.1 Collinsella aerofaciens strain=BIOML-A13, ASM987611v1",d99c4a1abc806ff7c73dd185cbdd7110,0.34378974141585417,374000,95,25090000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8281748842723174,0.9661436568304007,0.8971592705513591,0.9661436568304007,False,4887,729786,1259058
648000,0.0023138642604382774,0.09483695652173912,0.001246201584711356,0.0005369093401574828,1.9369627507163323,1.0,5.987717413969871,gtdb/gtdb_202_reps.stb,"GCF_003435375.1 Clostridium sp. AM34-11AC strain=AM34-11AC, ASM343537v1",c2d8b6207a026871224ccd15d94fc35d,0.17608695652173914,349000,96,24741000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8222022127288056,0.9455154264945865,0.8838588196116961,0.9455154264945865,False,676,730462,1259058
2073000,0.007402223166494674,0.04968020229064406,0.0011926399120160257,0.0005472345197758959,2.062874251497006,2.0,1.6862242489420702,gtdb/gtdb_202_reps.stb,"GCF_014334015.1 Bacteroides sp. M10 strain=M10, ASM1433401v1",32a90d9faa0865b9d4716569d60e47de,0.30834448906738066,334000,97,24407000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8536301533425386,0.9627583556151654,0.9081942544788519,0.9627583556151654,False,689,731151,1259058
572000,0.0020424851187819362,0.07803605313092979,0.0011747860211175822,0.0006322186904812963,2.419452887537994,1.0,10.186127329570557,gtdb/gtdb_202_reps.stb,"GCF_900537995.1 Roseburia intestinalis L1-82 strain=L1-82, Roseburia intestinalis strain L1-82",e869cf0b15c41500b90acfad5f73aa6d,0.13567362428842505,329000,98,24078000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8189001153550988,0.9375965086895659,0.8782483120223323,0.9375965086895659,False,796,731947,1259058
1793000,0.006402405276181839,0.10225468402667513,0.0011497905738597613,0.003948189837163975,15.437888198757763,13.0,14.033816497239222,gtdb/gtdb_202_reps.stb,"GCA_008672325.1 Anaerostipes hadrus, ASM867232v1",06ca59a7b27d1894a6a408120fe11036,0.569387107018101,322000,99,23756000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8496437678194217,0.9819964629678732,0.9158201153936475,0.9819964629678732,False,4971,736918,1259058
326000,0.001164073686578516,0.18698710433763188,0.0011390782393206952,0.00031610934524064815,1.2476489028213167,1.0,0.4862876345997571,gtdb/gtdb_202_reps.stb,"GCA_900554855.1 uncultured Clostridiales bacterium, UMGS1766",4c23e113c51fac2b472c292fd25e6ef9,0.1910902696365768,319000,100,23437000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8041817420923036,0.9480126828525531,0.8760972124724284,0.9480126828525531,False,398,737316,1259058
320000,0.0011426490175003839,0.1741511500547645,0.0011355074611410065,0.00029307625224572656,1.1603773584905661,1.0,0.43008246509589243,gtdb/gtdb_202_reps.stb,"GCF_000159355.1 Lactobacillus johnsonii ATCC 33200 strain=ATCC 33200, ASM15935v1",4e03b9baa1a58541c5d995ab1baa5e78,0.17524644030668127,318000,101,23119000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8036999899936403,0.9453695010935795,0.8745347455436099,0.9453695010935795,False,369,737685,1259058
355000,0.0012676262537894883,0.0498524106264349,0.0010855165666253646,0.00025654100128826474,1.0625,1.0,0.29139241492132945,gtdb/gtdb_202_reps.stb,"GCF_005845265.1 Clostridium sp. 1001175st1 A10 strain=1001175st1_A10, ASM584526v1",a4218d367369a33381061f5b515c168e,0.05821580846179075,304000,102,22815000,../cpe/MBH046/merge_MBH046_R1.fastq.gz,,afdcd3f3,280051000,31,DNA,1000,280051,True,0.8063955157175071,0.9123523830175957,0.8593739493675514,0.9123523830175957,False,323,738008,1259058
