intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
37000,0.0005086959510552004,0.00099601593625498,5.4994156870832475e-05,0.0004013646397752358,13.0,5.0,16.30950643030009,gtdb/gtdb_sketch,>NZ_JACHKL010000001.1 Aeromonas fluvialis strain S00019 Ga0436270_01 whole genome shotgun sequence,0b118cbaaaa2a3f0d9c2d0174f1582d6,0.009213147410358566,4000,220,814000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7829909073306196,0.8596778608781958,0.8213343841044076,0.8596778608781958,False,52,89326,129558
37000,0.0005086959510552004,0.000733810310034856,5.4994156870832475e-05,5.4029855354358666e-05,1.75,1.5,0.82915619758885,gtdb/gtdb_sketch,>NZ_JACFYZ010000001.1 Pseudomonas chengduensis strain 402 contig00001 whole genome shotgun sequence,b8bd9a7b04eac0298769342b04df9276,0.006787745367822418,4000,221,810000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7829909073306196,0.8512471338364864,0.817119020583553,0.8512471338364864,False,7,89333,129558
261000,0.003588368735821819,0.0005785363031530228,5.4994156870832475e-05,3.8592753824541904e-05,1.25,1.0,0.4330127018922193,gtdb/gtdb_sketch,>NZ_CP065997.1 Achromobacter deleyi strain FDAARGOS_1050 chromosome complete genome,481ab59a9b5560df21814190bdb74ed9,0.03774949378073474,4000,222,806000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8339225385685783,0.8996921009058516,0.866807319737215,0.8996921009058516,False,5,89338,129558
428000,0.005884374785179075,0.0007304601899196494,5.4994156870832475e-05,6.174840611926705e-05,2.0,1.5,1.224744871391589,gtdb/gtdb_sketch,>NZ_BOQB01000001.1 Bacillus sp. BML-BC004 BML-BC004_contig_1 whole genome shotgun sequence,ecdd8a3729a424a4a83cad12e13eaac4,0.07815924032140248,4000,223,802000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8473344214822458,0.9210637453201794,0.8841990834012126,0.9210637453201794,False,8,89346,129558
59000,0.000811163813844779,0.0006264682850430697,5.4994156870832475e-05,5.4029855354358666e-05,1.75,1.5,0.82915619758885,gtdb/gtdb_sketch,>NZ_FOJP01000049.1 Pseudomonas otitidis strain DSM 17224 whole genome shotgun sequence,f705655dfdc8103da331b1ba4ea593d7,0.009240407204385279,4000,224,798000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7948658245526182,0.859759795525952,0.8273128100392851,0.859759795525952,False,7,89353,129558
19000,0.00026122224513645424,0.0011994002998500749,5.4994156870832475e-05,3.8592753824541904e-05,1.25,1.0,0.4330127018922193,gtdb/gtdb_sketch,>NZ_LT907978.1 Anaerobutyricum hallii isolate EH1 chromosome I,853f171c0393206ce274892b71b6f556,0.005697151424287856,4000,225,794000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7663368023704615,0.8464510797345461,0.8063939410525038,0.8464510797345461,False,5,89358,129558
170000,0.0023372516670103803,0.0007004027315706532,5.4994156870832475e-05,3.087420305963352e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_CADIJV010000001.1 Achromobacter pulmonis strain LMG 26696 isolate LMG 26696 whole genome shotgun sequence,d312c2081ef7557432e11416714677c7,0.029767116091752758,4000,226,790000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8224689882344535,0.8928236833142426,0.857646335774348,0.8928236833142426,False,4,89362,129558
5000,6.87426960885406e-05,0.002612671456564337,5.4994156870832475e-05,0.00013893391376835085,4.5,2.0,4.924428900898052,gtdb/gtdb_sketch,>USBU01000001.1 uncultured Clostridiales bacterium isolate UMGS1569 genome assembly contig: NODE_421_length_26555_cov_5.760226 whole genome shotgun sequence,1b75248e0bbda449754cb1fcf7ba26da,0.0032658393207054214,4000,227,786000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7340353677097169,0.8313928482166069,0.7827141079631619,0.8313928482166069,True,18,89380,129558
155000,0.0021310235787447584,0.001000250062515629,5.4994156870832475e-05,3.087420305963352e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>CAAFAI010000001.1 TPA_asm: Bacteroidaceae bacterium isolate HGM04771 WGS project CAAFAI010000000 data contig: SRS021948_34_k99_167 whole genome shotgun sequence,368314a9cda1fb73c39f56f1ff8da594,0.03875968992248062,4000,228,782000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8200218556494356,0.9004588699750323,0.8602403628122339,0.9004588699750323,False,4,89384,129558
139000,0.0019110469512614286,0.0004950495049504951,5.4994156870832475e-05,6.946695688417543e-05,2.25,2.0,1.0897247358851685,gtdb/gtdb_sketch,>CAAFEE010000001.1 TPA_asm: uncultured Bacteroides sp. isolate HGM04668 WGS project CAAFEE010000000 data contig: SRS098827_17_k99_51 whole genome shotgun sequence,6672ed00a5e62028f3d25099a8b409db,0.017202970297029704,4000,229,778000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8171449028624274,0.8771704280266398,0.8471576654445336,0.8771704280266398,False,9,89393,129558
14000,0.00019247954904791367,0.001288659793814433,5.4994156870832475e-05,3.087420305963352e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>CAJTEX010000001.1 Bacteroidales bacterium isolate C34_57_MI_BP genome assembly contig: MGBC000159.1 whole genome shotgun sequence,ecce95af2e40b41caaf5bcf86f9e816a,0.004510309278350515,4000,230,774000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7588246643373312,0.8400966177442508,0.799460641040791,0.8400966177442508,False,4,89397,129558
16000,0.0002199766274833299,0.0011609907120743034,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_DS499581.1 Alistipes putredinis DSM 17216 Scfld_02_11 whole genome shotgun sequence,db9feafdd9d3e3f2fb5caf52a730ce6a,0.006191950464396285,3000,231,771000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7621003243017489,0.8487281918056326,0.8054142580536907,0.8487281918056326,False,4,89401,129558
7000,9.623977452395684e-05,0.0011664074650077762,4.1245617653124354e-05,8.490405841399219e-05,3.6666666666666665,4.0,2.0548046676563256,gtdb/gtdb_sketch,>NZ_GG665928.1 Fusobacterium periodonticum ATCC 33693 Scfld55 whole genome shotgun sequence,e76e45f9373a05f5c9c807f33d8ce1ac,0.0027216174183514776,3000,232,768000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7420459403440589,0.8265183238961,0.7842821321200795,0.8265183238961,False,11,89412,129558
18000,0.00024747370591874615,0.00130605137135394,4.1245617653124354e-05,6.946695688417543e-05,3.0,3.0,0.816496580927726,gtdb/gtdb_sketch,>NZ_GL622241.1 Enterococcus italicus DSM 15952 SCAFFOLD1 whole genome shotgun sequence,523243e1a00787f5c2f790924a134a22,0.00783630822812364,3000,233,765000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7650013962376246,0.8552008290648668,0.8101011126512457,0.8552008290648668,False,9,89421,129558
105000,0.0014435966178593523,0.0005810575246949448,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NC_015663.1 Klebsiella aerogenes KCTC 2190 complete sequence,d5555c8c41408ffc6d48109cd0232345,0.02033701336432307,3000,234,762000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.809784055165102,0.8819188363335978,0.8458514457493499,0.8819188363335978,False,4,89425,129558
77000,0.001058637519763525,0.000528169014084507,4.1245617653124354e-05,3.8592753824541904e-05,1.6666666666666667,2.0,0.4714045207910317,gtdb/gtdb_sketch,>NC_020829.1 Pseudomonas sp. ATCC 13867 complete sequence,03769fe529a58d148ba8ddf0bfa36e7e,0.013556338028169013,3000,235,759000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8017225624203194,0.8704554097270456,0.8360889860736824,0.8704554097270456,False,5,89430,129558
32000,0.0004399532549666598,0.0008695652173913044,4.1245617653124354e-05,3.8592753824541904e-05,1.6666666666666667,1.0,0.9428090415820634,gtdb/gtdb_sketch,>NZ_KB849798.1 Acinetobacter haemolyticus CIP 64.3 acLrj-supercont1.1 whole genome shotgun sequence,94a1d625e2da548fbe13f56bc2950c69,0.00927536231884058,3000,236,756000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7793325067064037,0.8598645183537583,0.8195985125300811,0.8598645183537583,False,5,89435,129558
14000,0.00019247954904791367,0.0010913059294288831,4.1245617653124354e-05,9.262260917890057e-05,4.0,4.0,0.0,gtdb/gtdb_sketch,>NZ_KE136354.1 Enterococcus dispar ATCC 51266 acpMG-supercont1.1 whole genome shotgun sequence,7758ba8d79f8ce28a3e704706b603554,0.005092761004001455,3000,237,753000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7588246643373312,0.8433944746383485,0.8011095694878398,0.8433944746383485,False,12,89447,129558
108000,0.0014848422355124768,0.000653452406883032,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_AVHW01000001.1 Clostridioides difficile CD160 gcdCD160.contig.0 whole genome shotgun sequence,b62436c9ac4e0c192c29c7d78885aff8,0.023524286647789154,3000,238,750000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8105202711438741,0.8860704901791601,0.8482953806615171,0.8860704901791601,False,3,89450,129558
131000,0.0018010586375197635,0.0005961844197138314,4.1245617653124354e-05,6.946695688417543e-05,3.0,2.0,2.160246899469287,gtdb/gtdb_sketch,>NZ_KN150731.1 Yersinia frederiksenii ATCC 33641 scaffold1 whole genome shotgun sequence,b096c67055387f5c91a35ddff060eb90,0.026033386327503974,3000,239,747000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.81558389320958,0.8889720076183522,0.8522779504139661,0.8889720076183522,False,9,89459,129558
14000,0.00019247954904791367,0.0006202191440975812,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JRMH01000001.1 Pectobacterium actinidiae strain KKH3 contig00001 whole genome shotgun sequence,d9c6e0c3ce95b5a055e891eb144ad5cd,0.002894356005788712,3000,240,744000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7588246643373312,0.8281606267259001,0.7934926455316156,0.8281606267259001,False,3,89462,129558
42000,0.0005774386471437409,0.0007784120394395433,4.1245617653124354e-05,0.00023155652294725142,10.0,4.0,10.677078252031311,gtdb/gtdb_sketch,>NZ_CDBO01000001.1 Aeromonas fluvialis strain LMG 24681 whole genome shotgun sequence,6b29f24c1bdaa6b84ab6c1bf21bba0c3,0.010897768552153606,3000,241,741000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7861989268605956,0.8643473583642567,0.8252731426124261,0.8643473583642567,False,30,89492,129558
47000,0.0006461813432322816,0.000727802037845706,4.1245617653124354e-05,0.0001234968122385341,5.333333333333333,5.0,1.247219128924647,gtdb/gtdb_sketch,>NZ_CPYD01000001.1 Yersinia nurmii strain CIP110231T whole genome shotgun sequence,10ff2984f2a09dc5368a447eddc4043e,0.011402231926249394,3000,242,738000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.789056691068784,0.8656099778523626,0.8273333344605733,0.8656099778523626,False,16,89508,129558
5000,6.87426960885406e-05,0.00048348106365834006,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_LWAE01000001.1 Clostridium magnum DSM 2767 CLMAG_contig000001 whole genome shotgun sequence,41fa6f1ef42f785e2630858c16d9cbd2,0.0008058017727639,3000,243,735000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7340353677097169,0.7946957863044184,0.7643655770070676,0.7946957863044184,True,3,89511,129558
47000,0.0006461813432322816,0.0006272214091574326,4.1245617653124354e-05,0.0004476759443646861,19.333333333333332,22.0,6.79869268479038,gtdb/gtdb_sketch,>NZ_CP017184.1 Enterobacter roggenkampii strain DSM 16690 chromosome complete genome,c77f51fef1fd0ae90ad423dc234cbed0,0.009826468743466444,3000,244,732000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.789056691068784,0.8614669654840249,0.8252618282764044,0.8614669654840249,False,58,89569,129558
13000,0.00017873100983020553,0.000846262341325811,4.1245617653124354e-05,5.4029855354358666e-05,2.3333333333333335,1.0,1.8856180831641267,gtdb/gtdb_sketch,>NZ_BDJF01000001.1 Vibrio injenensis strain M12-1144 whole genome shotgun sequence,c7086b9f80b392e10eef18f971d0ad9f,0.0036671368124118475,3000,245,729000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.757012800029263,0.8345068518325933,0.7957598259309282,0.8345068518325933,False,7,89576,129558
26000,0.00035746201966041106,0.0004440497335701599,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_MSCT01000001.1 Pseudomonas chlororaphis strain PCL1601 cnt1 whole genome shotgun sequence,9ba2cc519f9f1b6b9d04fd88a9b7d58f,0.0038484310242747188,3000,246,726000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7741299462064606,0.8358068497625787,0.8049683979845197,0.8358068497625787,False,3,89579,129558
169000,0.002323503127792672,0.0009917355371900827,4.1245617653124354e-05,4.6311304589450285e-05,2.0,1.0,1.4142135623730951,gtdb/gtdb_sketch,>NZ_MRAE01000001.1 Clostridium tepidum strain IEH 97212 scaffold_0 whole genome shotgun sequence,d55f510ea352ebf85f750552ae2c1156,0.05586776859504132,3000,247,723000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8223124760800967,0.9111415444793637,0.8667270102797302,0.9111415444793637,False,6,89585,129558
12000,0.00016498247061249742,0.0011587485515643105,4.1245617653124354e-05,6.946695688417543e-05,3.0,3.0,1.632993161855452,gtdb/gtdb_sketch,>NZ_NGUZ01000099.1 Corynebacterium kefirresidentii strain SB NODE_100_length_416_cov_1.26316 whole genome shotgun sequence,6a7c544dce2b6d683a1acb703e969a91,0.004634994206257242,3000,248,720000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7550606969702248,0.8408359358015175,0.7979483163858712,0.8408359358015175,False,9,89594,129558
26000,0.00035746201966041106,0.0005638037962788949,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_MVJD01000001.1 Vibrio coralliirubri strain Corallo1 HKW-VCOR_contig_1 whole genome shotgun sequence,8b09020a8744733aa1c1c671521e2121,0.004886299567750423,3000,249,717000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7741299462064606,0.8422692986405926,0.8081996224235266,0.8422692986405926,False,4,89598,129558
107000,0.0014710936962947687,0.0005819592628516004,4.1245617653124354e-05,4.6311304589450285e-05,2.0,2.0,0.816496580927726,gtdb/gtdb_sketch,>NZ_CP015863.1 Vibrio campbellii CAIM 519 = NBRC 15631 strain ATCC 25920 CAIM 519T chromosome 1 complete sequence,479880b41661f5d765eaecd4563d8265,0.02075654704170708,3000,250,714000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8102770889929565,0.8824999326289872,0.8463885108109719,0.8824999326289872,False,6,89604,129558
32000,0.0004399532549666598,0.0010176390773405698,4.1245617653124354e-05,3.8592753824541904e-05,1.6666666666666667,1.0,0.9428090415820634,gtdb/gtdb_sketch,>NZ_CP028561.1 Acinetobacter sp. WCHA45 chromosome complete genome,11ae947f437b310c2e475cbeb4b30a56,0.010854816824966078,3000,251,711000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7793325067064037,0.8642372553360828,0.8217848810212433,0.8642372553360828,False,5,89609,129558
76000,0.001044888980545817,0.0004488330341113106,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_POQS01000001.1 Achromobacter pulmonis strain ANB-1 scaffold1 whole genome shotgun sequence,c088c6d7c0041c1d6fbdd497db4a514e,0.011370436864153202,3000,252,708000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8013845632784191,0.8655320097389368,0.8334582865086779,0.8655320097389368,False,4,89613,129558
10000,0.0001374853921770812,0.0007934408886537953,4.1245617653124354e-05,4.6311304589450285e-05,2.0,2.0,0.0,gtdb/gtdb_sketch,>NZ_CP027667.1 Melaminivora sp. SC2-9 chromosome complete genome,1b27b94f959ae00afc1a6154b393b91b,0.0026448029621793175,3000,253,705000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7506329611557385,0.8257553526127946,0.7881941568842665,0.8257553526127946,False,6,89619,129558
24000,0.00032996494122499484,0.0005731753916698509,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_PUQD01000001.1 Pseudomonas sp. AFG_SD02_1510_Pfu_092 PSFU-BIM092-S18-VE-AFG-2015-033-PK_S75_151 whole genome shotgun sequence,902d0fdd3718679df3bd2ecd2480f936,0.0045854031333588076,3000,254,702000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7721337032948159,0.8405442184418529,0.8063389608683345,0.8405442184418529,False,3,89622,129558
61000,0.0008386608922801952,0.001055594651653765,4.1245617653124354e-05,3.8592753824541904e-05,1.6666666666666667,1.0,0.9428090415820634,gtdb/gtdb_sketch,>NZ_QUDV01000001.1 Dorea sp. AF36-15AT AF36-15AT.Scaf1 whole genome shotgun sequence,b360934fe95900ffb5187fc82adb06fd,0.021463757916959886,3000,255,699000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7957210579022274,0.8834542347285523,0.8395876463153898,0.8834542347285523,False,5,89627,129558
25000,0.000343713480442703,0.0015267175572519084,4.1245617653124354e-05,9.262260917890057e-05,4.0,3.0,2.943920288775949,gtdb/gtdb_sketch,>NZ_RQUY01000001.1 Veillonella caviae strain DSM 20738 contig_0001 whole genome shotgun sequence,58f6142baa7b430f6235a171ec5f2d48,0.01272264631043257,3000,256,696000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7731511484663514,0.8686750285901531,0.8209130885282523,0.8686750285901531,False,12,89639,129558
44000,0.0006049357255791572,0.0006136224176723256,4.1245617653124354e-05,0.00010805971070871733,4.666666666666667,6.0,2.6246692913372702,gtdb/gtdb_sketch,>NZ_SOMG01000030.1 Lelliottia nimipressuralis strain 51 GCID_CRU_0002_NODE_1.ctg_1 whole genome shotgun sequence,2e5d58a1f3bf4e63ae5cbd565740489b,0.00899979545919411,3000,257,693000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7873796185508845,0.8590283651546797,0.823203991852782,0.8590283651546797,False,14,89653,129558
56000,0.0007699181961916547,0.0006941230911614993,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_SRYM01000100.1 Parabacteroides distasonis strain NM39_I3 NODE_100_length_3962_cov_1520.36 whole genome shotgun sequence,284259e70e0364cec13b6b5c7e16db9f,0.012956964368347987,3000,258,690000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7935288640110139,0.8691865724291336,0.8313577182200738,0.8691865724291336,False,4,89657,129558
48000,0.0006599298824499897,0.0006193228736581337,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_CP035382.1 Leclercia adecarboxylata strain R25 chromosome complete genome,482009c98489f72202d7832feffc9b7b,0.00990916597853014,3000,259,687000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7895927548024355,0.8616998861739906,0.8256463204882131,0.8616998861739906,False,4,89661,129558
4000,5.4994156870832475e-05,0.0005655042412818096,4.1245617653124354e-05,4.6311304589450285e-05,2.0,2.0,0.816496580927726,gtdb/gtdb_sketch,>NZ_VZPL01000001.1 [Pseudomonas] cissicola strain CCUG 18839 contig_0000001 whole genome shotgun sequence,a1fc8f856273f84aae2a881c7699d8ce,0.0007540056550424129,3000,260,684000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7287706207138287,0.7929944512663595,0.7608825359900941,0.7929944512663595,True,6,89667,129558
14000,0.00019247954904791367,0.0008396305625524769,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_LXGN01000001.1 Acinetobacter guerrae strain AC 1271 contig_1 whole genome shotgun sequence,fc75bda1df6f63771475508cddc362f4,0.003918275958578225,3000,261,681000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7588246643373312,0.8362919259138897,0.7975582951256104,0.8362919259138897,False,4,89671,129558
49000,0.0006736784216676978,0.0006237006237006237,4.1245617653124354e-05,0.0005557356550734034,24.0,28.0,6.377042156569663,gtdb/gtdb_sketch,>NZ_CP056117.1 Enterobacter cloacae strain DSM 26481 chromosome,0844cd1b9f49ec929d6d7a02b8027eaa,0.010187110187110188,3000,262,678000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7901181178827632,0.8624691722241843,0.8262936450534737,0.8624691722241843,False,72,89743,129558
4000,5.4994156870832475e-05,0.0005239259517988125,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_BMDZ01000001.1 Tistrella bauzanensis strain CGMCC 1.10188 sequence001 whole genome shotgun sequence,9dece3689d37a4229bc95c043c06a41d,0.0006985679357317499,3000,263,675000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7287706207138287,0.7910433409221965,0.7599069808180126,0.7910433409221965,True,4,89747,129558
23000,0.00031621640200728675,0.001466992665036675,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_MRXX01000001.1 Streptococcus lactarius strain CCUG 66490 66490_contig_0000001 whole genome shotgun sequence,1f73a45c264c0f4dbdfd7ae96c5e20aa,0.011246943765281174,3000,264,672000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.77107437538384,0.8652271643419828,0.8181507698629114,0.8652271643419828,False,3,89750,129558
26000,0.00035746201966041106,0.0006088897909478384,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_JABEMZ010000010.1 Serratia nevei strain ILBB 219 contig_10_1 whole genome shotgun sequence,932e857fdbabe1843c6d71f108299047,0.005277044854881266,3000,265,669000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7741299462064606,0.8443621071397744,0.8092460266731175,0.8443621071397744,False,3,89753,129558
69000,0.0009486492060218601,0.0004950495049504951,4.1245617653124354e-05,3.087420305963352e-05,1.3333333333333333,1.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_JAFGYY010000095.1 Pseudomonas sp. 30_B NODE_100_length_635_cov_1.909449 whole genome shotgun sequence,0542594173c1acb2d1462af52681c7f7,0.011386138613861386,3000,266,666000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7988905407889962,0.865570540032105,0.8322305404105506,0.865570540032105,False,4,89757,129558
19000,0.00026122224513645424,0.0006479481641468683,4.1245617653124354e-05,4.6311304589450285e-05,2.0,2.0,0.816496580927726,gtdb/gtdb_sketch,>NZ_JAHLOS010000001.1 Enterococcus raffinosus strain N17 No17_ctg001 whole genome shotgun sequence,834b0c386a3c407412c72b84fd1cc34d,0.004103671706263499,3000,267,663000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7663368023704615,0.8375400201063106,0.801938411238386,0.8375400201063106,False,6,89763,129558
24000,0.00032996494122499484,0.001002673796791444,4.1245617653124354e-05,4.6311304589450285e-05,2.0,1.0,1.4142135623730951,gtdb/gtdb_sketch,>NZ_LN650648.1 Romboutsia hominis strain FRIFI chromosome 1,c2b2c4afb7952d3453bf660663bd3d9d,0.008021390374331552,3000,268,660000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7721337032948159,0.8558450636455864,0.8139893834702012,0.8558450636455864,False,6,89769,129558
16000,0.0002199766274833299,0.0011801730920535012,4.1245617653124354e-05,3.8592753824541904e-05,1.6666666666666667,2.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_LN555523.1 Romboutsia ilealis strain CRIB chromosome 1,4f1f5b624ed155579fa4ba377193c4ab,0.006294256490952006,3000,269,657000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7621003243017489,0.8491769703982109,0.8056386473499799,0.8491769703982109,False,5,89774,129558
32000,0.0004399532549666598,0.000731528895391368,4.1245617653124354e-05,2.3155652294725142e-05,1.0,1.0,0.0,gtdb/gtdb_sketch,>NZ_FCOP01000001.1 Enterobacter timonensis strain mt20 whole genome shotgun sequence,b8aac5a4d074b2021e7c61d46b5ecd91,0.007802974884174592,3000,270,654000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.7793325067064037,0.8550832393721876,0.8172078730392957,0.8550832393721876,False,3,89777,129558
641000,0.008812813638550904,0.0005912495072920772,4.1245617653124354e-05,5.4029855354358666e-05,2.3333333333333335,2.0,0.4714045207910317,gtdb/gtdb_sketch,>NZ_LT707006.1 Bacteroides bouchesdurhonensis strain Marseille-P2653T whole genome shotgun sequence,50fa5e3a2a6551604f70fcf8a3712902,0.12633031139140719,3000,271,651000,isolates/isolate_jumbo_1.fastq.gz,,c3fda5bc,72735000,31,DNA,1000,72735,True,0.8584467756661801,0.9354409400698062,0.8969438578679931,0.9354409400698062,False,7,89784,129558
